Id,Action
30903,0.714
30904,1
30905,1
30906,1
30907,0.772
30908,1
30909,0.97
30910,1
30911,1
30912,0.996
30913,1
30914,1
30915,1
30916,0.952
30917,0.948
30918,1
30919,1
30920,0.998
30921,0.274
30922,1
30923,1
30924,0.948
30925,1
30926,0.37
30927,0.914
30928,0.992
30929,1
30930,0.042
30931,1
30932,0.242
30933,1
30934,0.984
30935,0.934
30936,0.982
30937,1
30938,1
30939,0.826
30940,1
30941,0.98
30942,1
30943,0.994
30944,0.936
30945,1
30946,0.89
30947,1
30948,0.978
30949,1
30950,1
30951,1
30952,1
30953,1
30954,1
30955,0.938
30956,1
30957,0.962
30958,1
30959,1
30960,0.998
30961,1
30962,0.832
30963,0.994
30964,1
30965,1
30966,1
30967,0.996
30968,1
30969,1
30970,0.998
30971,1
30972,0.896
30973,1
30974,1
30975,1
30976,1
30977,1
30978,0.998
30979,1
30980,1
30981,1
30982,0.998
30983,0.988
30984,0.846
30985,1
30986,1
30987,1
30988,0.998
30989,1
30990,1
30991,0.998
30992,1
30993,1
30994,1
30995,1
30996,0.946
30997,1
30998,1
30999,1
31000,1
31001,1
31002,1
31003,0.93
31004,0.23
31005,0.764
31006,0.978
31007,1
31008,1
31009,1
31010,1
31011,0.646
31012,1
31013,1
31014,1
31015,1
31016,1
31017,0.998
31018,0.942
31019,0.998
31020,0.978
31021,1
31022,1
31023,1
31024,1
31025,1
31026,1
31027,1
31028,0.776
31029,1
31030,1
31031,0.978
31032,1
31033,0.998
31034,1
31035,1
31036,1
31037,1
31038,0.312
31039,0.99
31040,0.984
31041,1
31042,1
31043,0.246
31044,0.822
31045,0.936
31046,1
31047,0.956
31048,0.978
31049,0.982
31050,1
31051,1
31052,0.944
31053,0.968
31054,1
31055,0.886
31056,0.958
31057,0.746
31058,1
31059,0.884
31060,1
31061,0.94
31062,1
31063,0.998
31064,1
31065,1
31066,0.988
31067,1
31068,1
31069,0.998
31070,1
31071,0.998
31072,0.936
31073,1
31074,0.998
31075,1
31076,0.992
31077,0.818
31078,1
31079,1
31080,1
31081,0.928
31082,0.978
31083,1
31084,1
31085,1
31086,1
31087,1
31088,1
31089,1
31090,1
31091,0.998
31092,1
31093,1
31094,1
31095,1
31096,1
31097,0.898
31098,0.702
31099,1
31100,1
31101,0.78
31102,1
31103,0.99
31104,0.998
31105,1
31106,1
31107,0.992
31108,1
31109,1
31110,1
31111,0.976
31112,0.996
31113,1
31114,0.998
31115,1
31116,1
31117,0.924
31118,1
31119,1
31120,1
31121,1
31122,1
31123,1
31124,1
31125,0.974
31126,0.81
31127,1
31128,1
31129,1
31130,0.996
31131,1
31132,1
31133,0.996
31134,1
31135,1
31136,1
31137,0.998
31138,1
31139,0.996
31140,0.708
31141,1
31142,1
31143,0.928
31144,1
31145,0.986
31146,1
31147,0.996
31148,0.946
31149,1
31150,1
31151,1
31152,0.772
31153,1
31154,1
31155,0.992
31156,0.976
31157,1
31158,0.998
31159,1
31160,1
31161,1
31162,0.992
31163,1
31164,0.992
31165,0.97
31166,1
31167,1
31168,1
31169,0.994
31170,0.984
31171,1
31172,1
31173,1
31174,1
31175,0.942
31176,0.942
31177,1
31178,0.996
31179,1
31180,0.996
31181,1
31182,1
31183,1
31184,1
31185,0.998
31186,0.956
31187,1
31188,0.894
31189,1
31190,1
31191,0.99
31192,1
31193,1
31194,1
31195,0.81
31196,0.956
31197,1
31198,1
31199,1
31200,1
31201,1
31202,0.998
31203,0.988
31204,1
31205,1
31206,1
31207,0.596
31208,1
31209,1
31210,1
31211,1
31212,1
31213,1
31214,0.904
31215,1
31216,0.56
31217,1
31218,0.874
31219,1
31220,0.346
31221,1
31222,1
31223,1
31224,0.31
31225,1
31226,1
31227,1
31228,0.988
31229,0.958
31230,1
31231,1
31232,1
31233,1
31234,1
31235,0.998
31236,0.994
31237,0.998
31238,1
31239,1
31240,1
31241,1
31242,1
31243,1
31244,1
31245,1
31246,1
31247,1
31248,1
31249,1
31250,0.98
31251,1
31252,0.996
31253,1
31254,1
31255,0.94
31256,1
31257,1
31258,0.996
31259,0.998
31260,0.996
31261,1
31262,1
31263,1
31264,1
31265,1
31266,1
31267,1
31268,1
31269,0.998
31270,0.976
31271,0.996
31272,0.998
31273,1
31274,1
31275,1
31276,1
31277,0.942
31278,1
31279,0.998
31280,0.996
31281,1
31282,0.994
31283,1
31284,1
31285,0.986
31286,0.998
31287,1
31288,1
31289,0.992
31290,1
31291,1
31292,1
31293,1
31294,1
31295,1
31296,1
31297,0.99
31298,0.998
31299,1
31300,0.976
31301,1
31302,1
31303,0.994
31304,0.792
31305,1
31306,1
31307,0.432
31308,0.992
31309,1
31310,1
31311,1
31312,1
31313,1
31314,1
31315,0.55
31316,1
31317,0.998
31318,1
31319,0.99
31320,0.984
31321,0.964
31322,1
31323,1
31324,0.97
31325,1
31326,1
31327,0.996
31328,1
31329,1
31330,1
31331,0.732
31332,0.962
31333,1
31334,1
31335,1
31336,1
31337,1
31338,0.99
31339,0.932
31340,1
31341,0.998
31342,0.938
31343,1
31344,1
31345,1
31346,1
31347,1
31348,1
31349,1
31350,1
31351,0.996
31352,1
31353,1
31354,1
31355,1
31356,1
31357,1
31358,1
31359,1
31360,1
31361,1
31362,1
31363,0.972
31364,1
31365,0.998
31366,1
31367,0.8
31368,0.998
31369,1
31370,1
31371,0.986
31372,1
31373,1
31374,0.946
31375,1
31376,1
31377,1
31378,1
31379,1
31380,0.956
31381,1
31382,1
31383,0.922
31384,0.614
31385,1
31386,1
31387,0.764
31388,1
31389,1
31390,1
31391,1
31392,0.998
31393,1
31394,1
31395,1
31396,0.98
31397,0.94
31398,0.998
31399,0.948
31400,1
31401,1
31402,0.964
31403,1
31404,1
31405,1
31406,1
31407,1
31408,0.844
31409,1
31410,1
31411,1
31412,1
31413,1
31414,0.686
31415,1
31416,1
31417,1
31418,0.994
31419,1
31420,1
31421,1
31422,1
31423,1
31424,1
31425,1
31426,1
31427,0.992
31428,0.996
31429,1
31430,1
31431,1
31432,1
31433,1
31434,1
31435,0.952
31436,0.97
31437,1
31438,0.636
31439,1
31440,0.978
31441,1
31442,1
31443,1
31444,0.998
31445,1
31446,1
31447,1
31448,1
31449,1
31450,1
31451,1
31452,1
31453,1
31454,1
31455,0.46
31456,1
31457,0.988
31458,1
31459,1
31460,0.998
31461,1
31462,1
31463,1
31464,0.364
31465,1
31466,1
31467,1
31468,0.994
31469,1
31470,1
31471,1
31472,0.918
31473,1
31474,1
31475,0.998
31476,1
31477,1
31478,1
31479,1
31480,1
31481,1
31482,1
31483,1
31484,0.998
31485,1
31486,1
31487,0.964
31488,1
31489,1
31490,0.992
31491,1
31492,1
31493,1
31494,0.728
31495,1
31496,1
31497,1
31498,0.996
31499,1
31500,1
31501,1
31502,1
31503,1
31504,0.984
31505,0.996
31506,1
31507,0.992
31508,0.996
31509,1
31510,0.712
31511,1
31512,1
31513,1
31514,0.988
31515,1
31516,0.994
31517,0.996
31518,0.972
31519,0.996
31520,0.9
31521,1
31522,1
31523,0.462
31524,1
31525,1
31526,0.994
31527,0.994
31528,1
31529,1
31530,0.924
31531,1
31532,1
31533,0.998
31534,0.996
31535,0.98
31536,0.998
31537,1
31538,1
31539,0.998
31540,1
31541,1
31542,1
31543,0.998
31544,0.976
31545,0.996
31546,1
31547,0.824
31548,0.944
31549,1
31550,0.994
31551,1
31552,0.998
31553,1
31554,1
31555,1
31556,1
31557,1
31558,1
31559,1
31560,0.998
31561,1
31562,0.998
31563,1
31564,0.998
31565,1
31566,1
31567,0.996
31568,0.916
31569,1
31570,1
31571,1
31572,0.978
31573,1
31574,0.786
31575,1
31576,0.988
31577,0.992
31578,0.994
31579,0.982
31580,0.998
31581,1
31582,1
31583,0.962
31584,0.986
31585,1
31586,1
31587,1
31588,0.888
31589,1
31590,0.976
31591,1
31592,1
31593,1
31594,1
31595,0.662
31596,1
31597,1
31598,1
31599,0.872
31600,1
31601,1
31602,1
31603,1
31604,1
31605,0.982
31606,0.966
31607,1
31608,1
31609,1
31610,1
31611,1
31612,1
31613,1
31614,0.994
31615,1
31616,0.17
31617,0.402
31618,1
31619,1
31620,1
31621,1
31622,1
31623,1
31624,0.998
31625,0.95
31626,1
31627,1
31628,1
31629,0.888
31630,1
31631,1
31632,1
31633,1
31634,1
31635,1
31636,1
31637,1
31638,1
31639,1
31640,0.866
31641,1
31642,0.998
31643,1
31644,0.996
31645,0.984
31646,1
31647,1
31648,1
31649,0.954
31650,1
31651,1
31652,1
31653,1
31654,0.286
31655,1
31656,1
31657,0.934
31658,1
31659,1
31660,1
31661,1
31662,1
31663,0.636
31664,1
31665,1
31666,1
31667,1
31668,1
31669,1
31670,1
31671,1
31672,1
31673,1
31674,1
31675,0.996
31676,1
31677,1
31678,1
31679,1
31680,1
31681,0.73
31682,1
31683,0.082
31684,1
31685,0.944
31686,0.984
31687,0.978
31688,1
31689,0.904
31690,1
31691,1
31692,0.932
31693,0.088
31694,0.994
31695,1
31696,1
31697,1
31698,0.998
31699,1
31700,1
31701,0.99
31702,1
31703,1
31704,0.632
31705,0.43
31706,1
31707,1
31708,1
31709,1
31710,1
31711,0.812
31712,1
31713,1
31714,1
31715,0.886
31716,1
31717,1
31718,1
31719,1
31720,0.99
31721,1
31722,1
31723,0.91
31724,1
31725,1
31726,0.928
31727,1
31728,0.866
31729,1
31730,1
31731,1
31732,0.048
31733,1
31734,1
31735,0.994
31736,1
31737,0.96
31738,0.998
31739,1
31740,1
31741,1
31742,1
31743,1
31744,1
31745,0.998
31746,1
31747,0.938
31748,1
31749,0.996
31750,1
31751,1
31752,1
31753,0.984
31754,1
31755,1
31756,1
31757,0.71
31758,0.436
31759,1
31760,1
31761,1
31762,0.778
31763,1
31764,1
31765,1
31766,0.928
31767,1
31768,0.996
31769,1
31770,1
31771,1
31772,1
31773,1
31774,0.512
31775,1
31776,0.998
31777,1
31778,1
31779,1
31780,0.99
31781,0.998
31782,1
31783,1
31784,0.998
31785,0.998
31786,1
31787,1
31788,1
31789,0.996
31790,0.962
31791,1
31792,0.88
31793,1
31794,0.33
31795,0.998
31796,0.998
31797,0.874
31798,1
31799,1
31800,1
31801,1
31802,0.99
31803,1
31804,1
31805,0.918
31806,1
31807,1
31808,1
31809,0.988
31810,0.992
31811,0.834
31812,1
31813,1
31814,0.954
31815,0.886
31816,0.976
31817,0.996
31818,1
31819,1
31820,0.998
31821,1
31822,0.914
31823,1
31824,1
31825,0.996
31826,0.99
31827,0.206
31828,1
31829,1
31830,1
31831,1
31832,1
31833,1
31834,1
31835,1
31836,1
31837,1
31838,1
31839,1
31840,0.998
31841,1
31842,0.95
31843,0.99
31844,1
31845,0.998
31846,1
31847,1
31848,1
31849,1
31850,1
31851,0.998
31852,0.998
31853,1
31854,1
31855,1
31856,0.722
31857,0.996
31858,1
31859,1
31860,1
31861,0.996
31862,0.998
31863,1
31864,1
31865,0.996
31866,1
31867,0.996
31868,1
31869,1
31870,0.998
31871,0.968
31872,1
31873,0.642
31874,0.4
31875,1
31876,1
31877,1
31878,1
31879,1
31880,1
31881,1
31882,1
31883,0.912
31884,1
31885,1
31886,1
31887,0.84
31888,0.954
31889,0.994
31890,0.998
31891,0.988
31892,0.998
31893,1
31894,0.996
31895,1
31896,1
31897,1
31898,0.998
31899,1
31900,1
31901,1
31902,1
31903,1
31904,0.186
31905,0.818
31906,1
31907,1
31908,1
31909,1
31910,1
31911,0.95
31912,0.994
31913,1
31914,1
31915,1
31916,1
31917,0.994
31918,0.998
31919,0.1
31920,1
31921,1
31922,1
31923,0.994
31924,1
31925,1
31926,1
31927,1
31928,1
31929,1
31930,1
31931,1
31932,0.998
31933,1
31934,0.998
31935,1
31936,1
31937,0.998
31938,0.842
31939,1
31940,1
31941,1
31942,1
31943,0.976
31944,1
31945,0.94
31946,1
31947,1
31948,1
31949,1
31950,1
31951,1
31952,1
31953,0.844
31954,1
31955,1
31956,0.974
31957,1
31958,1
31959,0.99
31960,1
31961,1
31962,0.998
31963,1
31964,1
31965,1
31966,0.72
31967,0.996
31968,0.958
31969,1
31970,0.984
31971,1
31972,1
31973,1
31974,0.996
31975,0.234
31976,0.986
31977,1
31978,0.974
31979,1
31980,1
31981,0.608
31982,0.794
31983,1
31984,1
31985,1
31986,1
31987,0.036
31988,1
31989,0.772
31990,1
31991,1
31992,1
31993,1
31994,1
31995,1
31996,1
31997,0.366
31998,1
31999,1
32000,1
32001,1
32002,0.988
32003,0.966
32004,1
32005,1
32006,1
32007,1
32008,0.998
32009,1
32010,1
32011,0.998
32012,0.968
32013,0.994
32014,1
32015,1
32016,0.998
32017,1
32018,0.996
32019,1
32020,1
32021,1
32022,0.958
32023,1
32024,0.998
32025,0.374
32026,1
32027,0.992
32028,0.998
32029,1
32030,1
32031,1
32032,1
32033,1
32034,0.642
32035,1
32036,1
32037,1
32038,0.994
32039,0.77
32040,1
32041,1
32042,1
32043,1
32044,1
32045,0.306
32046,0.994
32047,0.466
32048,1
32049,1
32050,1
32051,1
32052,1
32053,1
32054,1
32055,0.998
32056,0.966
32057,1
32058,0.998
32059,0.998
32060,1
32061,1
32062,1
32063,1
32064,1
32065,1
32066,1
32067,1
32068,1
32069,0.998
32070,1
32071,1
32072,1
32073,0.998
32074,0.982
32075,0.996
32076,1
32077,1
32078,1
32079,0.998
32080,1
32081,0.85
32082,1
32083,1
32084,0.998
32085,1
32086,1
32087,1
32088,1
32089,1
32090,0.998
32091,0.306
32092,0.998
32093,0.944
32094,1
32095,1
32096,0.998
32097,1
32098,1
32099,0.988
32100,1
32101,1
32102,1
32103,1
32104,1
32105,1
32106,1
32107,1
32108,0.992
32109,1
32110,0.84
32111,0.942
32112,0.998
32113,1
32114,0.994
32115,0.992
32116,1
32117,0.812
32118,1
32119,0.996
32120,1
32121,1
32122,1
32123,0.992
32124,1
32125,1
32126,1
32127,1
32128,1
32129,1
32130,1
32131,1
32132,0.998
32133,1
32134,0.998
32135,0.144
32136,1
32137,1
32138,1
32139,0.988
32140,1
32141,1
32142,0.998
32143,1
32144,0.99
32145,1
32146,1
32147,0.984
32148,0.866
32149,1
32150,1
32151,0.998
32152,1
32153,0.998
32154,1
32155,1
32156,1
32157,0.892
32158,1
32159,0.716
32160,0.984
32161,1
32162,1
32163,0.304
32164,1
32165,1
32166,0.998
32167,1
32168,1
32169,1
32170,0.996
32171,0.09
32172,1
32173,1
32174,0.986
32175,1
32176,1
32177,1
32178,0.998
32179,0.998
32180,0.99
32181,1
32182,1
32183,1
32184,1
32185,1
32186,0.998
32187,1
32188,1
32189,1
32190,0.992
32191,1
32192,1
32193,1
32194,1
32195,1
32196,1
32197,1
32198,1
32199,1
32200,1
32201,1
32202,1
32203,1
32204,0.38
32205,1
32206,0.994
32207,1
32208,0.05
32209,0.94
32210,1
32211,1
32212,0.924
32213,0.27
32214,1
32215,1
32216,0.72
32217,0.726
32218,1
32219,1
32220,1
32221,1
32222,1
32223,0.654
32224,1
32225,1
32226,1
32227,1
32228,1
32229,1
32230,1
32231,1
32232,0.98
32233,1
32234,1
32235,1
32236,1
32237,1
32238,1
32239,1
32240,1
32241,1
32242,0.994
32243,1
32244,1
32245,1
32246,0.988
32247,0.998
32248,0.992
32249,1
32250,1
32251,0.966
32252,1
32253,1
32254,1
32255,1
32256,1
32257,1
32258,0.724
32259,0.934
32260,1
32261,1
32262,1
32263,1
32264,0.91
32265,1
32266,1
32267,1
32268,0.888
32269,1
32270,1
32271,0.684
32272,1
32273,1
32274,0.854
32275,0.892
32276,1
32277,1
32278,1
32279,1
32280,1
32281,1
32282,1
32283,1
32284,1
32285,1
32286,0.952
32287,1
32288,1
32289,0.824
32290,0.99
32291,1
32292,0.516
32293,0.948
32294,0.914
32295,1
32296,1
32297,0.998
32298,0.606
32299,1
32300,1
32301,1
32302,0.992
32303,1
32304,1
32305,1
32306,1
32307,1
32308,1
32309,1
32310,0.966
32311,1
32312,0.988
32313,0.984
32314,0.972
32315,0.984
32316,1
32317,1
32318,1
32319,0.978
32320,1
32321,1
32322,0.998
32323,1
32324,1
32325,1
32326,0.916
32327,1
32328,1
32329,1
32330,1
32331,0.994
32332,1
32333,0.938
32334,1
32335,1
32336,0.926
32337,0.996
32338,1
32339,1
32340,0.974
32341,1
32342,1
32343,1
32344,1
32345,0.998
32346,1
32347,1
32348,0.992
32349,0.414
32350,1
32351,1
32352,1
32353,1
32354,0.994
32355,1
32356,1
32357,1
32358,1
32359,1
32360,0.684
32361,1
32362,1
32363,0.726
32364,1
32365,1
32366,1
32367,1
32368,0.892
32369,1
32370,0.988
32371,1
32372,1
32373,0.996
32374,0.998
32375,0.966
32376,0.99
32377,1
32378,1
32379,1
32380,0.994
32381,0.94
32382,1
32383,1
32384,0.488
32385,1
32386,1
32387,0.992
32388,0.858
32389,1
32390,0.032
32391,0.996
32392,1
32393,0.998
32394,1
32395,1
32396,0.962
32397,0.998
32398,1
32399,1
32400,0.942
32401,0.954
32402,1
32403,1
32404,0.996
32405,0.996
32406,1
32407,1
32408,1
32409,0.998
32410,1
32411,1
32412,0.998
32413,1
32414,1
32415,1
32416,0.998
32417,1
32418,1
32419,0.996
32420,1
32421,1
32422,1
32423,1
32424,0.966
32425,0.7
32426,1
32427,1
32428,1
32429,1
32430,1
32431,1
32432,1
32433,1
32434,0.986
32435,1
32436,1
32437,1
32438,1
32439,1
32440,1
32441,1
32442,0.154
32443,1
32444,1
32445,0.996
32446,1
32447,0.538
32448,0.94
32449,1
32450,1
32451,1
32452,1
32453,1
32454,0.998
32455,0.968
32456,0.998
32457,1
32458,1
32459,1
32460,0.998
32461,1
32462,1
32463,1
32464,1
32465,0.998
32466,1
32467,1
32468,0.38
32469,0.994
32470,1
32471,1
32472,1
32473,0.452
32474,1
32475,1
32476,1
32477,1
32478,1
32479,1
32480,1
32481,1
32482,1
32483,1
32484,1
32485,1
32486,0.902
32487,0.994
32488,1
32489,1
32490,1
32491,1
32492,0.914
32493,1
32494,1
32495,1
32496,0.958
32497,1
32498,1
32499,1
32500,1
32501,0.846
32502,0.908
32503,1
32504,1
32505,0.984
32506,0.978
32507,1
32508,0.726
32509,1
32510,1
32511,1
32512,1
32513,1
32514,1
32515,0.962
32516,1
32517,1
32518,0.97
32519,0.74
32520,0.878
32521,0.998
32522,1
32523,1
32524,1
32525,1
32526,1
32527,1
32528,1
32529,0.998
32530,1
32531,0.996
32532,0.998
32533,1
32534,1
32535,0.76
32536,1
32537,1
32538,1
32539,0.17
32540,0.958
32541,1
32542,1
32543,1
32544,1
32545,1
32546,1
32547,0.162
32548,1
32549,1
32550,1
32551,1
32552,1
32553,0.918
32554,1
32555,0.764
32556,0.108
32557,0.998
32558,1
32559,1
32560,1
32561,1
32562,1
32563,1
32564,0.966
32565,1
32566,1
32567,0.998
32568,1
32569,1
32570,0.998
32571,1
32572,1
32573,1
32574,0.88
32575,1
32576,0.912
32577,1
32578,1
32579,0.988
32580,1
32581,1
32582,0.584
32583,0.974
32584,1
32585,1
32586,0.994
32587,1
32588,1
32589,0.96
32590,1
32591,1
32592,1
32593,1
32594,1
32595,1
32596,0.998
32597,1
32598,1
32599,0.994
32600,1
32601,1
32602,1
32603,1
32604,0.998
32605,1
32606,0.99
32607,1
32608,1
32609,1
32610,0.236
32611,1
32612,1
32613,1
32614,0.998
32615,0.174
32616,1
32617,1
32618,0.812
32619,1
32620,1
32621,0.896
32622,1
32623,1
32624,1
32625,0.182
32626,0.926
32627,1
32628,1
32629,1
32630,1
32631,0.91
32632,1
32633,1
32634,0.998
32635,0.966
32636,1
32637,1
32638,1
32639,0.992
32640,0.998
32641,1
32642,1
32643,1
32644,0.998
32645,1
32646,1
32647,1
32648,0.89
32649,1
32650,1
32651,0.196
32652,0.928
32653,0.998
32654,1
32655,0.992
32656,1
32657,1
32658,0.818
32659,1
32660,0.996
32661,1
32662,1
32663,1
32664,1
32665,0.99
32666,0.936
32667,1
32668,1
32669,1
32670,1
32671,1
32672,0.976
32673,1
32674,0.814
32675,1
32676,1
32677,0.994
32678,0.994
32679,1
32680,1
32681,1
32682,0.998
32683,0.998
32684,1
32685,1
32686,1
32687,0.744
32688,1
32689,0.996
32690,1
32691,0.732
32692,1
32693,1
32694,0.998
32695,1
32696,1
32697,0.916
32698,1
32699,1
32700,0.966
32701,1
32702,1
32703,1
32704,1
32705,1
32706,0.942
32707,0.784
32708,0.994
32709,1
32710,1
32711,1
32712,0.97
32713,1
32714,0.854
32715,1
32716,0.99
32717,1
32718,1
32719,1
32720,1
32721,1
32722,1
32723,0.996
32724,1
32725,1
32726,1
32727,1
32728,1
32729,1
32730,1
32731,1
32732,1
32733,1
32734,0.998
32735,1
32736,1
32737,0.98
32738,0.998
32739,1
32740,0.996
32741,1
32742,1
32743,0.99
32744,1
32745,0.99
32746,1
32747,1
32748,1
32749,0.83
32750,1
32751,1
32752,0.616
32753,1
32754,1
32755,0.722
32756,1
32757,1
32758,0.608
32759,1
32760,1
32761,1
32762,1
32763,0.984
32764,1
32765,1
32766,0.984
32767,1
32768,1
32769,1
32770,1
32771,0.994
32772,1
32773,1
32774,1
32775,1
32776,1
32777,0.996
32778,0.998
32779,1
32780,1
32781,1
32782,0.996
32783,0.808
32784,1
32785,0.956
32786,0.814
32787,1
32788,0.998
32789,1
32790,1
32791,1
32792,1
32793,1
32794,1
32795,1
32796,1
32797,1
32798,1
32799,1
32800,1
32801,1
32802,0.408
32803,1
32804,1
32805,1
32806,0.986
32807,1
32808,1
32809,1
32810,1
32811,0.772
32812,1
32813,1
32814,1
32815,0.832
32816,1
32817,0.994
32818,1
32819,1
32820,0.594
32821,1
32822,0.994
32823,1
32824,1
32825,1
32826,0.998
32827,1
32828,0.996
32829,1
32830,1
32831,0.984
32832,0.996
32833,0.748
32834,0.996
32835,0.916
32836,1
32837,1
32838,0.998
32839,0.984
32840,1
32841,1
32842,0.998
32843,1
32844,1
32845,0.766
32846,0.998
32847,1
32848,0.986
32849,1
32850,1
32851,1
32852,1
32853,0.998
32854,0.824
32855,1
32856,0.508
32857,0.994
32858,1
32859,1
32860,0.962
32861,1
32862,1
32863,1
32864,1
32865,1
32866,1
32867,0.956
32868,0.046
32869,1
32870,1
32871,1
32872,1
32873,1
32874,1
32875,0.936
32876,1
32877,0.924
32878,0.996
32879,1
32880,0.46
32881,1
32882,0.962
32883,1
32884,1
32885,1
32886,0.986
32887,1
32888,1
32889,1
32890,1
32891,1
32892,1
32893,0.974
32894,1
32895,1
32896,1
32897,1
32898,1
32899,0.992
32900,1
32901,0.992
32902,1
32903,1
32904,0.984
32905,1
32906,0.994
32907,0.982
32908,1
32909,1
32910,1
32911,0.996
32912,1
32913,0.994
32914,1
32915,1
32916,1
32917,1
32918,1
32919,1
32920,0.808
32921,1
32922,1
32923,1
32924,1
32925,0.906
32926,0.998
32927,1
32928,1
32929,1
32930,0.984
32931,1
32932,1
32933,1
32934,1
32935,0.988
32936,1
32937,1
32938,1
32939,0.988
32940,0.988
32941,1
32942,0.998
32943,1
32944,1
32945,0.998
32946,0.998
32947,1
32948,0.944
32949,1
32950,1
32951,0.992
32952,1
32953,1
32954,0.996
32955,1
32956,0.996
32957,1
32958,1
32959,1
32960,0.986
32961,1
32962,1
32963,1
32964,1
32965,1
32966,0.998
32967,1
32968,1
32969,1
32970,0.972
32971,1
32972,1
32973,1
32974,1
32975,1
32976,0.848
32977,1
32978,1
32979,1
32980,0.998
32981,1
32982,0.98
32983,1
32984,1
32985,0.98
32986,1
32987,0.998
32988,1
32989,0.996
32990,0.442
32991,1
32992,1
32993,0.604
32994,0.998
32995,1
32996,1
32997,1
32998,1
32999,0.99
33000,1
33001,1
33002,1
33003,1
33004,1
33005,0.91
33006,0.97
33007,1
33008,1
33009,1
33010,1
33011,0.976
33012,1
33013,1
33014,1
33015,1
33016,1
33017,1
33018,0.998
33019,1
33020,0.962
33021,1
33022,1
33023,1
33024,1
33025,0.998
33026,0.996
33027,1
33028,0.94
33029,0.994
33030,1
33031,0.966
33032,1
33033,0.992
33034,1
33035,1
33036,1
33037,0.998
33038,1
33039,1
33040,1
33041,0.914
33042,0.96
33043,1
33044,0.944
33045,0.99
33046,0.398
33047,0.872
33048,1
33049,0.99
33050,1
33051,1
33052,0.984
33053,1
33054,0.97
33055,1
33056,1
33057,1
33058,0.994
33059,1
33060,1
33061,1
33062,1
33063,0.628
33064,0.086
33065,0.146
33066,0.466
33067,1
33068,0.922
33069,1
33070,0.962
33071,1
33072,1
33073,1
33074,1
33075,1
33076,1
33077,0.986
33078,1
33079,1
33080,0.972
33081,1
33082,1
33083,1
33084,1
33085,0.962
33086,1
33087,1
33088,0.808
33089,0.998
33090,1
33091,1
33092,1
33093,1
33094,1
33095,1
33096,0.97
33097,0.984
33098,0.996
33099,1
33100,0.998
33101,1
33102,0.944
33103,1
33104,1
33105,0.994
33106,1
33107,1
33108,1
33109,0.868
33110,1
33111,1
33112,0.932
33113,0.988
33114,0.998
33115,1
33116,1
33117,0.972
33118,1
33119,1
33120,1
33121,1
33122,0.926
33123,0.474
33124,1
33125,1
33126,0.372
33127,1
33128,0.99
33129,1
33130,0.288
33131,0.998
33132,1
33133,0.998
33134,0.796
33135,1
33136,1
33137,1
33138,0.872
33139,0.972
33140,0.998
33141,1
33142,0.196
33143,0.996
33144,1
33145,0.99
33146,0.9
33147,1
33148,1
33149,1
33150,1
33151,1
33152,0.996
33153,1
33154,0.998
33155,1
33156,1
33157,1
33158,0.81
33159,0.882
33160,1
33161,1
33162,1
33163,1
33164,0.972
33165,1
33166,0.974
33167,1
33168,1
33169,0.984
33170,0.994
33171,1
33172,1
33173,0.998
33174,1
33175,0.998
33176,1
33177,0.964
33178,1
33179,1
33180,0.996
33181,1
33182,1
33183,1
33184,0.864
33185,0.998
33186,1
33187,1
33188,1
33189,1
33190,1
33191,1
33192,1
33193,0.806
33194,0.998
33195,0.94
33196,1
33197,1
33198,1
33199,1
33200,0.972
33201,1
33202,1
33203,1
33204,1
33205,1
33206,1
33207,0.966
33208,1
33209,0.954
33210,1
33211,1
33212,1
33213,0.888
33214,0.722
33215,0.874
33216,1
33217,0.996
33218,1
33219,1
33220,1
33221,1
33222,1
33223,1
33224,1
33225,1
33226,1
33227,0.928
33228,1
33229,1
33230,0.992
33231,1
33232,1
33233,0.998
33234,1
33235,0.794
33236,0.366
33237,1
33238,1
33239,1
33240,1
33241,1
33242,1
33243,0.792
33244,1
33245,0.996
33246,1
33247,1
33248,1
33249,1
33250,0.972
33251,1
33252,1
33253,1
33254,1
33255,1
33256,1
33257,0.81
33258,0.87
33259,1
33260,0.404
33261,1
33262,0.636
33263,1
33264,1
33265,1
33266,1
33267,1
33268,1
33269,1
33270,1
33271,1
33272,1
33273,1
33274,1
33275,1
33276,1
33277,1
33278,0.996
33279,0.998
33280,0.206
33281,0.878
33282,1
33283,0.688
33284,0.836
33285,1
33286,1
33287,0.776
33288,1
33289,1
33290,1
33291,1
33292,0.952
33293,0.998
33294,0.982
33295,1
33296,1
33297,1
33298,0.996
33299,1
33300,1
33301,0.988
33302,0.994
33303,1
33304,1
33305,0.888
33306,1
33307,1
33308,1
33309,0.476
33310,0.99
33311,0.992
33312,1
33313,1
33314,1
33315,1
33316,1
33317,0.966
33318,1
33319,0.956
33320,1
33321,0.996
33322,1
33323,0.996
33324,1
33325,1
33326,0.306
33327,0.998
33328,1
33329,1
33330,1
33331,1
33332,1
33333,1
33334,1
33335,1
33336,1
33337,1
33338,0.994
33339,1
33340,0.984
33341,1
33342,1
33343,1
33344,0.902
33345,1
33346,0.998
33347,1
33348,1
33349,0.992
33350,1
33351,1
33352,1
33353,1
33354,0.998
33355,1
33356,1
33357,1
33358,1
33359,1
33360,1
33361,1
33362,1
33363,0.97
33364,1
33365,0.998
33366,0.962
